GID0,CODIGO1,NOME_MUN2,CO_IBGE3,CO_TEMA4,CO_SUBTE5,CO_INDIC6,NU_ANO7,VALOR8
2741,314320,Monte Santo de Minas,314320,3,1,163,2012,4.7
3689,353760,Peruíbe,353760,3,1,163,2012,0
2477,312120,Delfinópolis,312120,3,1,163,2012,0
3482,351905,Holambra,351905,3,1,163,2012,0
3546,352470,Jaguariúna,352470,3,1,163,2012,0
432,172015,São Félix do Tocantins,172015,3,1,163,2012,0
483,210200,Bom Jardim,210200,3,1,163,2012,0
3410,351300,Cotia,351300,3,1,163,2012,0
250,150611,Quatipuru,150611,3,1,163,2012,0
3895,355620,Valinhos,355620,3,1,163,2012,0
473,210140,Balsas,210140,3,1,163,2012,0
2406,311510,Cássia,311510,3,1,163,2012,0
3899,355645,Vargem Grande Paulista,355645,3,1,163,2012,0
3802,354800,Santo Antônio de Posse,354800,3,1,163,2012,0
3703,353910,Pirapora do Bom Jesus,353910,3,1,163,2012,0
3902,355670,Vinhedo,355670,3,1,163,2012,0
505,210317,Centro Novo do Maranhão,210317,3,1,163,2012,0
3794,354730,Santana de Parnaíba,354730,3,1,163,2012,0
3821,354970,São José do Rio Pardo,354970,3,1,163,2012,0
3523,352250,Itapevi,352250,3,1,163,2012,0
3559,352590,Jundiaí,352590,3,1,163,2012,4
3824,354995,São Lourenço da Serra,354995,3,1,163,2012,0
175,150170,Bragança,150170,3,1,163,2012,0
2287,310410,Arceburgo,310410,3,1,163,2012,0
3537,352380,Itobi,352380,3,1,163,2012,0
2803,314800,Patos de Minas,314800,3,1,163,2012,0
3898,355640,Vargem Grande do Sul,355640,3,1,163,2012,0
3574,352730,Louveira,352730,3,1,163,2012,0
5426,520990,Iaciara,520990,3,1,163,2012,0
3518,352210,Itanhaém,352210,3,1,163,2012,0
3910,355730,Estiva Gerbi,355730,3,1,163,2012,0
411,171780,Ponte Alta do Bom Jesus,171780,3,1,163,2012,0
3330,350570,Barueri,350570,3,1,163,2012,0
2860,315290,Pratápolis,315290,3,1,163,2012,0
3683,353710,Pedreira,353710,3,1,163,2012,0
3027,316680,Serra do Salitre,316680,3,1,163,2012,0
460,210060,Amarante do Maranhão,210060,3,1,163,2012,0
2667,313710,Lagamar,313710,3,1,163,2012,0
2343,310930,Buritis,310930,3,1,163,2012,0
440,172090,Taguatinga,172090,3,1,163,2012,0
3814,354910,São João da Boa Vista,354910,3,1,163,2012,0
484,210203,Bom Jesus das Selvas,210203,3,1,163,2012,0
639,211157,São Pedro dos Crentes,211157,3,1,163,2012,0
3369,350920,Cajamar,350920,3,1,163,2012,0
3520,352220,Itapecerica da Serra,352220,3,1,163,2012,0
3287,350190,Amparo,350190,3,1,163,2012,0
2996,316430,São Roque de Minas,316430,3,1,163,2012,0
3549,352500,Jandira,352500,3,1,163,2012,0
3533,352340,Itatiba,352340,3,1,163,2012,0
420,171865,Rio da Conceição,171865,3,1,163,2012,55.7
3433,351500,Embu,351500,3,1,163,2012,0
3434,351510,Embu-Guaçu,351510,3,1,163,2012,0
3437,351518,Espírito Santo do Pinhal,351518,3,1,163,2012,0
2564,312830,Guaranésia,312830,3,1,163,2012,0
5331,520080,Alvorada do Norte,520080,3,1,163,2012,0
2635,313480,Jacuí,313480,3,1,163,2012,0
3623,353200,Morungaba,353200,3,1,163,2012,0
2576,312950,Ibiá,312950,3,1,163,2012,0
519,210407,Feira Nova do Maranhão,210407,3,1,163,2012,0
3524,352260,Itapira,352260,3,1,163,2012,0
3387,351060,Carapicuíba,351060,3,1,163,2012,0
2535,312630,Fortaleza de Minas,312630,3,1,163,2012,0
3833,355080,São Sebastião da Grama,355080,3,1,163,2012,0
2570,312890,Guimarânia,312890,3,1,163,2012,0
2801,314790,Passos,314790,3,1,163,2012,0
5374,520490,Campos Belos,520490,3,1,163,2012,0
3900,355650,Várzea Paulista,355650,3,1,163,2012,2.7
5533,521980,São Domingos,521980,3,1,163,2012,0
2624,313375,Itaú de Minas,313375,3,1,163,2012,0
292,150830,Viseu,150830,3,1,163,2012,0
3453,351640,Franco da Rocha,351640,3,1,163,2012,0.7
3862,355360,Tapiratiba,355360,3,1,163,2012,0
3828,355030,São Paulo,355030,3,1,163,2012,0
3367,350900,Caieiras,350900,3,1,163,2012,0
3854,355280,Taboão da Serra,355280,3,1,163,2012,0
3653,353440,Osasco,353440,3,1,163,2012,0
5511,521830,Posse,521830,3,1,163,2012,0
3375,350960,Campo Limpo Paulista,350960,3,1,163,2012,1.3
3551,352520,Jarinu,352520,3,1,163,2012,0
3420,351390,Divinolândia,351390,3,1,163,2012,0
3841,355160,Serra Negra,355160,3,1,163,2012,0
648,211180,Sítio Novo,211180,3,1,163,2012,0
397,171525,Novo Jardim,171525,3,1,163,2012,39.9
3452,351630,Francisco Morato,351630,3,1,163,2012,0
2992,316390,São Pedro da União,316390,3,1,163,2012,0
2470,312070,Cruzeiro da Fortaleza,312070,3,1,163,2012,0
2568,312870,Guaxupé,312870,3,1,163,2012,0
3364,350870,Caconde,350870,3,1,163,2012,0
2865,315340,Presidente Olegário,315340,3,1,163,2012,0
3881,355495,Tuiuti,355495,3,1,163,2012,0
5421,520940,Guarani de Goiás,520940,3,1,163,2012,0
3269,350040,Águas da Prata,350040,3,1,163,2012,0
3804,354810,Santo Antônio do Jardim,354810,3,1,163,2012,0
3614,353110,Mongaguá,353110,3,1,163,2012,0
5546,522068,Simolândia,522068,3,1,163,2012,0
3615,353120,Monte Alegre do Sul,353120,3,1,163,2012,0
2270,310260,Andradas,310260,3,1,163,2012,0
2636,313490,Jacutinga,313490,3,1,163,2012,0
3352,350760,Bragança Paulista,350760,3,1,163,2012,0
3313,350410,Atibaia,350410,3,1,163,2012,0
5410,520830,Divinópolis de Goiás,520830,3,1,163,2012,0
3570,352700,Lindóia,352700,3,1,163,2012,0
328,170270,Aurora do Tocantins,170270,3,1,163,2012,0
629,211102,São João do Carú,211102,3,1,163,2012,0
2847,315180,Poços de Caldas,315180,3,1,163,2012,0.6
2256,310140,Albertina,310140,3,1,163,2012,0
2672,313753,Lagoa Grande,313753,3,1,163,2012,0
3586,352850,Mairiporã,352850,3,1,163,2012,0
458,210050,Alto Parnaíba,210050,3,1,163,2012,0
2743,314340,Monte Sião,314340,3,1,163,2012,0
163,150090,Augusto Corrêa,150090,3,1,163,2012,0
3695,353820,Pinhalzinho,353820,3,1,163,2012,0
3270,350050,Águas de Lindóia,350050,3,1,163,2012,0
3810,354870,São Bernardo do Campo,354870,3,1,163,2012,0
3418,351380,Diadema,351380,3,1,163,2012,0
3835,355100,São Vicente,355100,3,1,163,2012,0
2751,314410,Muzambinho,314410,3,1,163,2012,0
2323,310760,Bom Jesus da Penha,310760,3,1,163,2012,0
2720,314130,Medeiros,314130,3,1,163,2012,0
396,171515,Novo Alegre,171515,3,1,163,2012,0
181,150195,Cachoeira do Piriá,150195,3,1,163,2012,0
3846,355210,Socorro,355210,3,1,163,2012,0
379,171215,Lavandeira,171215,3,1,163,2012,0
2664,313690,Juruaia,313690,3,1,163,2012,0
5547,522070,Sítio d'Abadia,522070,3,1,163,2012,0
1960,291110,Formosa do Rio Preto,291110,3,1,163,2012,0
3725,354100,Praia Grande,354100,3,1,163,2012,0
349,170555,Combinado,170555,3,1,163,2012,0
2967,316220,São João Batista do Glória,316220,3,1,163,2012,0
2755,314437,Natalândia,314437,3,1,163,2012,0
3811,354880,São Caetano do Sul,354880,3,1,163,2012,0
2861,315300,Pratinha,315300,3,1,163,2012,0
3478,351880,Guarulhos,351880,3,1,163,2012,0
3800,354780,Santo André,354780,3,1,163,2012,0
2354,311030,Caldas,311030,3,1,163,2012,0
2534,312620,Formoso,312620,3,1,163,2012,0
2654,313630,João Pinheiro,313630,3,1,163,2012,0
2332,310840,Botelhos,310840,3,1,163,2012,0
2766,314510,Nova Resende,314510,3,1,163,2012,0
3345,350710,Bom Jesus dos Perdões,350710,3,1,163,2012,0
2671,313750,Lagoa Formosa,313750,3,1,163,2012,0
2888,315550,Rio Paranaíba,315550,3,1,163,2012,0
3680,353680,Pedra Bela,353680,3,1,163,2012,0
2397,311430,Carmo do Paranaíba,311430,3,1,163,2012,0
2780,314600,Ouro Fino,314600,3,1,163,2012,3.1
2262,310190,Alpinópolis,310190,3,1,163,2012,0
2346,310950,Cabo Verde,310950,3,1,163,2012,0
3629,353240,Nazaré Paulista,353240,3,1,163,2012,12
2329,310820,Bonfinópolis de Minas,310820,3,1,163,2012,0
490,210232,Buriticupu,210232,3,1,163,2012,0
3596,352940,Mauá,352940,3,1,163,2012,0.2
3415,351350,Cubatão,351350,3,1,163,2012,0.8
3897,355635,Vargem,355635,3,1,163,2012,0
3698,353860,Piracaia,353860,3,1,163,2012,0
3053,316910,Toledo,316910,3,1,163,2012,0
3752,354330,Ribeirão Pires,354330,3,1,163,2012,0
3074,317060,Vargem Bonita,317060,3,1,163,2012,0
2493,312247,Dom Bosco,312247,3,1,163,2012,0
533,210480,Grajaú,210480,3,1,163,2012,0
521,210409,Formosa da Serra Negra,210409,3,1,163,2012,0
3070,317047,Uruana de Minas,317047,3,1,163,2012,0
2340,310910,Bueno Brandão,310910,3,1,163,2012,0
530,210465,Governador Newton Bello,210465,3,1,163,2012,0
666,211400,Zé Doca,211400,3,1,163,2012,2
5360,520396,Buritinópolis,520396,3,1,163,2012,0
2581,312990,Ibitiúra de Minas,312990,3,1,163,2012,0
2292,310450,Arinos,310450,3,1,163,2012,0
574,210725,Nova Colinas,210725,3,1,163,2012,0
2738,314300,Monte Belo,314300,3,1,163,2012,0
2300,310530,Bandeira do Sul,310530,3,1,163,2012,0
2932,315920,Santa Rita de Caldas,315920,3,1,163,2012,0
3760,354410,Rio Grande da Serra,354410,3,1,163,2012,0
2748,314380,Munhoz,314380,3,1,163,2012,0
522,210410,Fortaleza dos Nogueiras,210410,3,1,163,2012,0
3808,354850,Santos,354850,3,1,163,2012,0
576,210735,Nova Olinda do Maranhão,210735,3,1,163,2012,0
3446,351570,Ferraz de Vasconcelos,351570,3,1,163,2012,0
3554,352550,Joanópolis,352550,3,1,163,2012,0
1864,290320,Barreiras,290320,3,1,163,2012,0
3530,352310,Itaquaquecetuba,352310,3,1,163,2012,0
2361,311100,Campestre,311100,3,1,163,2012,0
2060,291955,Luís Eduardo Magalhães,291955,3,1,163,2012,0
2522,312510,Extrema,312510,3,1,163,2012,0
3850,355250,Suzano,355250,3,1,163,2012,0
3310,350390,Arujá,350390,3,1,163,2012,0
3710,353980,Poá,353980,3,1,163,2012,0
3789,354680,Santa Isabel,354680,3,1,163,2012,0
2590,313060,Inconfidentes,313060,3,1,163,2012,28.7
2398,311440,Carmo do Rio Claro,311440,3,1,163,2012,0
2491,312240,Divisa Nova,312240,3,1,163,2012,0
2430,311710,Conceição da Aparecida,311710,3,1,163,2012,0
2981,316294,São José da Barra,316294,3,1,163,2012,0
2263,310200,Alterosa,310200,3,1,163,2012,0
466,210095,Arame,210095,3,1,163,2012,0
2382,311280,Capitólio,311280,3,1,163,2012,0
3043,316820,Tapiraí,316820,3,1,163,2012,0
5395,520670,Damianópolis,520670,3,1,163,2012,0
2177,292890,São Desidério,292890,3,1,163,2012,0
2367,311150,Campos Altos,311150,3,1,163,2012,0
3477,351870,Guarujá,351870,3,1,163,2012,0
482,210197,Boa Vista do Gurupi,210197,3,1,163,2012,0
3609,353060,Mogi das Cruzes,353060,3,1,163,2012,0
504,210315,Centro do Guilherme,210315,3,1,163,2012,0
2622,313360,Itapeva,313360,3,1,163,2012,0
3014,316557,Senador Amaral,316557,3,1,163,2012,0
2331,310830,Borda da Mata,310830,3,1,163,2012,0
457,210047,Alto Alegre do Pindaré,210047,3,1,163,2012,0
2844,315150,Piumhi,315150,3,1,163,2012,0
651,211200,Tasso Fragoso,211200,3,1,163,2012,0
2326,310790,Bom Repouso,310790,3,1,163,2012,0
1937,290930,Correntina,290930,3,1,163,2012,0
2877,315445,Riachinho,315445,3,1,163,2012,0
561,210637,Maranhãozinho,210637,3,1,163,2012,0
2031,291735,Jaborandi,291735,3,1,163,2012,0
613,211000,Santa Luzia,211000,3,1,163,2012,0
3496,352020,Igaratá,352020,3,1,163,2012,0
2601,313150,Ipuiúna,313150,3,1,163,2012,0
547,210565,Junco do Maranhão,210565,3,1,163,2012,0
3052,316905,Tocos do Moji,316905,3,1,163,2012,0
2289,310430,Areado,310430,3,1,163,2012,0
3337,350635,Bertioga,350635,3,1,163,2012,2
2356,311050,Camanducaia,311050,3,1,163,2012,0
2298,310510,Bambuí,310510,3,1,163,2012,0
2284,310380,Arapuá,310380,3,1,163,2012,0
2334,310855,Brasilândia de Minas,310855,3,1,163,2012,0
5456,521270,Mambaí,521270,3,1,163,2012,0
3017,316580,Senador José Bento,316580,3,1,163,2012,0
3028,316690,Serrania,316690,3,1,163,2012,0
2258,310160,Alfenas,310160,3,1,163,2012,0
2561,312810,Guapé,312810,3,1,163,2012,0
500,210290,Carutapera,210290,3,1,163,2012,0
3473,351830,Guararema,351830,3,1,163,2012,0
2357,311060,Cambuí,311060,3,1,163,2012,0
2966,316210,São Gotardo,316210,3,1,163,2012,0
3543,352440,Jacareí,352440,3,1,163,2012,0.5
559,210632,Maracaçumé,210632,3,1,163,2012,0
2846,315170,Poço Fundo,315170,3,1,163,2012,0
2938,315970,Santa Rosa da Serra,315970,3,1,163,2012,0
2459,311980,Córrego Danta,311980,3,1,163,2012,0
2516,312450,Estiva,312450,3,1,163,2012,0
1925,290810,Cocos,290810,3,1,163,2012,0
2440,311790,Congonhal,311790,3,1,163,2012,0
2692,313900,Machado,313900,3,1,163,2012,0
2719,314120,Matutina,314120,3,1,163,2012,0
3340,350660,Biritiba-Mirim,350660,3,1,163,2012,0
3077,317075,Varjão de Minas,317075,3,1,163,2012,0
3823,354990,São José dos Campos,354990,3,1,163,2012,0
2515,312440,Espírito Santo do Dourado,312440,3,1,163,2012,0
2148,292620,Riachão das Neves,292620,3,1,163,2012,0
2460,311990,Córrego do Bom Jesus,311990,3,1,163,2012,0
2856,315250,Pouso Alegre,315250,3,1,163,2012,0
3050,316890,Tiros,316890,3,1,163,2012,0
459,210055,Amapá do Maranhão,210055,3,1,163,2012,0
2969,316230,São João da Mata,316230,3,1,163,2012,0
640,211160,São Raimundo das Mangabeiras,211160,3,1,163,2012,0
2914,315760,Santa Fé de Minas,315760,3,1,163,2012,0
557,210620,Luís Domingues,210620,3,1,163,2012,0
2962,316170,São Gonçalo do Abaeté,316170,3,1,163,2012,0
614,211003,Santa Luzia do Paruá,211003,3,1,163,2012,0
531,210467,Governador Nunes Freire,210467,3,1,163,2012,0
842,220920,Santa Filomena,220920,3,1,163,2012,0
3770,354500,Salesópolis,354500,3,1,163,2012,0
3780,354600,Santa Branca,354600,3,1,163,2012,0
2503,312340,Doresópolis,312340,3,1,163,2012,0
2365,311130,Campo do Meio,311130,3,1,163,2012,0
3009,316540,Sapucaí-Mirim,316540,3,1,163,2012,0
2832,315050,Pimenta,315050,3,1,163,2012,0
2795,314730,Paraisópolis,314730,3,1,163,2012,0
2446,311850,Consolação,311850,3,1,163,2012,0
2368,311160,Campos Gerais,311160,3,1,163,2012,0
687,220130,Barreiras do Piauí,220130,3,1,163,2012,0
2554,312740,Gonçalves,312740,3,1,163,2012,0
464,210087,Araguanã,210087,3,1,163,2012,0
2518,312470,Estrela do Indaiá,312470,3,1,163,2012,0
2588,313050,Ilicínea,313050,3,1,163,2012,0
524,210430,Godofredo Viana,210430,3,1,163,2012,0
540,210535,Itaipava do Grajaú,210535,3,1,163,2012,0
2348,310970,Cachoeira de Minas,310970,3,1,163,2012,0
3620,353170,Monteiro Lobato,353170,3,1,163,2012,0
2690,313880,Luz,313880,3,1,163,2012,0
3034,316740,Silvianópolis,316740,3,1,163,2012,0
2318,310710,Boa Esperança,310710,3,1,163,2012,5.2
3072,317052,Urucuia,317052,3,1,163,2012,0
601,210923,Presidente Médici,210923,3,1,163,2012,0
3025,316660,Serra da Saudade,316660,3,1,163,2012,0
2437,311780,Conceição dos Ouros,311780,3,1,163,2012,0
2402,311470,Carvalhópolis,311470,3,1,163,2012,0
2586,313030,Iguatama,313030,3,1,163,2012,0
475,210160,Barra do Corda,210160,3,1,163,2012,0
496,210260,Cândido Mendes,210260,3,1,163,2012,0
2997,316440,São Sebastião da Bela Vista,316440,3,1,163,2012,0
3061,316980,Turvolândia,316980,3,1,163,2012,0
2523,312520,Fama,312520,3,1,163,2012,0
2794,314720,Paraguaçu,314720,3,1,163,2012,0
609,210970,Sambaíba,210970,3,1,163,2012,0
2937,315960,Santa Rita do Sapucaí,315960,3,1,163,2012,0
2868,315370,Quartel Geral,315370,3,1,163,2012,0
567,210670,Mirador,210670,3,1,163,2012,0
3832,355070,São Sebastião,355070,3,1,163,2012,23.6
3362,350850,Caçapava,350850,3,1,163,2012,0
756,220440,Gilbués,220440,3,1,163,2012,0
520,210408,Fernando Falcão,210408,3,1,163,2012,0
2786,314650,Pains,314650,3,1,163,2012,0
2533,312610,Formiga,312610,3,1,163,2012,0
2995,316420,São Romão,316420,3,1,163,2012,0
3809,354860,São Bento do Sapucaí,354860,3,1,163,2012,0
544,210547,Jenipapo dos Vieiras,210547,3,1,163,2012,0
3548,352490,Jambeiro,352490,3,1,163,2012,0
560,210635,Marajá do Sena,210635,3,1,163,2012,0
3666,353560,Paraibuna,353560,3,1,163,2012,0
2420,311615,Chapada Gaúcha,311615,3,1,163,2012,0
2414,311560,Cedro do Abaeté,311560,3,1,163,2012,0
3805,354820,Santo Antônio do Pinhal,354820,3,1,163,2012,0
2451,311900,Cordislândia,311900,3,1,163,2012,0
2965,316200,São Gonçalo do Sapucaí,316200,3,1,163,2012,4.1
2501,312320,Dores do Indaiá,312320,3,1,163,2012,0
2390,311360,Careaçu,311360,3,1,163,2012,0
2465,312020,Cristais,312020,3,1,163,2012,0
3870,355410,Taubaté,355410,3,1,163,2012,0
2506,312360,Elói Mendes,312360,3,1,163,2012,0
3386,351050,Caraguatatuba,351050,3,1,163,2012,2.9
2785,314640,Paineiras,314640,3,1,163,2012,0
657,211240,Turiaçu,211240,3,1,163,2012,0
838,220890,Ribeiro Gonçalves,220890,3,1,163,2012,0
2338,310890,Brasópolis,310890,3,1,163,2012,0
3879,355480,Tremembé,355480,3,1,163,2012,0
3057,316940,Três Pontas,316940,3,1,163,2012,0
2317,310700,Biquinhas,310700,3,1,163,2012,0
658,211245,Turilândia,211245,3,1,163,2012,0
3376,350970,Campos do Jordão,350970,3,1,163,2012,0
2839,315100,Piranguinho,315100,3,1,163,2012,0
3693,353800,Pindamonhangaba,353800,3,1,163,2012,0
2288,310420,Arcos,310420,3,1,163,2012,2.7
2244,310020,Abaeté,310020,3,1,163,2012,0
655,211227,Tufilândia,211227,3,1,163,2012,0
2745,314350,Morada Nova de Minas,314350,3,1,163,2012,12
3740,354230,Redenção da Serra,354230,3,1,163,2012,0
556,210610,Loreto,210610,3,1,163,2012,0
611,210980,Santa Helena,210980,3,1,163,2012,0
487,210215,Brejo de Areia,210215,3,1,163,2012,0
2573,312920,Heliodora,312920,3,1,163,2012,0
586,210810,Paulo Ramos,210810,3,1,163,2012,0
588,210825,Pedro do Rosário,210825,3,1,163,2012,0
2642,313530,Japaraíba,313530,3,1,163,2012,0
455,210040,Altamira do Maranhão,210040,3,1,163,2012,0
2756,314440,Natércia,314440,3,1,163,2012,0
2641,313520,Januária,313520,3,1,163,2012,0
2668,313720,Lagoa da Prata,313720,3,1,163,2012,0
2922,315830,Santana da Vargem,315830,3,1,163,2012,0
553,210596,Lagoa Grande do Maranhão,210596,3,1,163,2012,0
612,210990,Santa Inês,210990,3,1,163,2012,0
2461,311995,Córrego Fundo,311995,3,1,163,2012,0
2838,315090,Piranguçu,315090,3,1,163,2012,0
570,210690,Monção,210690,3,1,163,2012,0
2734,314260,Monsenhor Paulo,314260,3,1,163,2012,0
589,210830,Penalva,210830,3,1,163,2012,0
2985,316320,São José do Alegre,316320,3,1,163,2012,0
3628,353230,Natividade da Serra,353230,3,1,163,2012,0
684,220115,Baixa Grande do Ribeiro,220115,3,1,163,2012,0
2344,310940,Buritizeiro,310940,3,1,163,2012,0
853,220975,São Gonçalo do Gurguéia,220975,3,1,163,2012,0
2815,314910,Pedralva,314910,3,1,163,2012,0
3076,317070,Varginha,317070,3,1,163,2012,0
592,210850,Pindaré-Mirim,210850,3,1,163,2012,0
2250,310080,Aguanil,310080,3,1,163,2012,0
2448,311870,Coqueiral,311870,3,1,163,2012,0
2610,313240,Itajubá,313240,3,1,163,2012,0
2321,310740,Bom Despacho,310740,3,1,163,2012,0
3095,317220,Wenceslau Braz,317220,3,1,163,2012,0
2372,311200,Candeias,311200,3,1,163,2012,0
665,211300,Vitorino Freire,211300,3,1,163,2012,0
2431,311720,Conceição das Pedras,311720,3,1,163,2012,0
2732,314240,Moema,314240,3,1,163,2012,0
2945,316040,Santo Antônio do Monte,316040,3,1,163,2012,0
2360,311090,Campanha,311090,3,1,163,2012,0
602,210927,Presidente Sarney,210927,3,1,163,2012,0
731,220290,Corrente,220290,3,1,163,2012,0
2675,313780,Lambari,313780,3,1,163,2012,0
3498,352040,Ilhabela,352040,3,1,163,2012,0
2702,313990,Maria da Fé,313990,3,1,163,2012,0
3474,351840,Guaratinguetá,351840,3,1,163,2012,0
2834,315057,Pintópolis,315057,3,1,163,2012,0
2364,311120,Campo Belo,311120,3,1,163,2012,0
3825,355000,São Luís do Paraitinga,355000,3,1,163,2012,0
548,210570,Lago da Pedra,210570,3,1,163,2012,0
2476,312110,Delfim Moreira,312110,3,1,163,2012,0
3055,316930,Três Corações,316930,3,1,163,2012,0
2709,314050,Martinho Campos,314050,3,1,163,2012,0
732,220300,Cristalândia do Piauí,220300,3,1,163,2012,0
2758,314460,Nepomuceno,314460,3,1,163,2012,0
2468,312050,Cristina,312050,3,1,163,2012,0
2650,313590,Jesuânia,313590,3,1,163,2012,0
2393,311390,Carmo da Cachoeira,311390,3,1,163,2012,0
3721,354075,Potim,354075,3,1,163,2012,0
2358,311070,Cambuquira,311070,3,1,163,2012,0
3056,316935,Três Marias,316935,3,1,163,2012,3.4
593,210860,Pinheiro,210860,3,1,163,2012,0
3763,354430,Roseira,354430,3,1,163,2012,0
2813,314890,Pedra do Indaiá,314890,3,1,163,2012,0
471,210130,Bacuri,210130,3,1,163,2012,0
478,210177,Bela Vista do Maranhão,210177,3,1,163,2012,0
644,211172,Satubinha,211172,3,1,163,2012,0
2773,314550,Olímpio Noronha,314550,3,1,163,2012,0
798,220660,Monte Alegre do Piauí,220660,3,1,163,2012,0
2621,313350,Itapecerica,313350,3,1,163,2012,0
662,211280,Viana,211280,3,1,163,2012,0
3563,352630,Lagoinha,352630,3,1,163,2012,0
697,220190,Bom Jesus,220190,3,1,163,2012,0
2330,310825,Bonito de Minas,310825,3,1,163,2012,0
537,210515,Igarapé do Meio,210515,3,1,163,2012,0
2371,311190,Cana Verde,311190,3,1,163,2012,0
3293,350250,Aparecida,350250,3,1,163,2012,0
3887,355540,Ubatuba,355540,3,1,163,2012,0
3697,353850,Piquete,353850,3,1,163,2012,0
2395,311410,Carmo de Minas,311410,3,1,163,2012,14.4
2285,310390,Araújos,310390,3,1,163,2012,0
2355,311040,Camacho,311040,3,1,163,2012,0
2955,316110,São Francisco,316110,3,1,163,2012,0
641,211163,São Raimundo do Doca Bezerra,211163,3,1,163,2012,0
494,210250,Cajari,210250,3,1,163,2012,0
577,210740,Olho d'Água das Cunhãs,210740,3,1,163,2012,0
2708,314040,Marmelópolis,314040,3,1,163,2012,0
2528,312570,Felixlândia,312570,3,1,163,2012,0
2497,312280,Dom Viçoso,312280,3,1,163,2012,0
621,211050,São Bento,211050,3,1,163,2012,0
3090,317170,Virgínia,317170,3,1,163,2012,0
2436,311770,Conceição do Rio Verde,311770,3,1,163,2012,0
594,210870,Pio XII,210870,3,1,163,2012,0
643,211170,São Vicente Ferrer,211170,3,1,163,2012,0
3572,352720,Lorena,352720,3,1,163,2012,0
647,211178,Serrano do Maranhão,211178,3,1,163,2012,0
642,211167,São Roberto,211167,3,1,163,2012,0
2824,314990,Perdões,314990,3,1,163,2012,0
2849,315200,Pompéu,315200,3,1,163,2012,3.4
580,210760,Palmeirândia,210760,3,1,163,2012,0
2679,313820,Lavras,313820,3,1,163,2012,0
463,210083,Apicum-Açu,210083,3,1,163,2012,0
3416,351360,Cunha,351360,3,1,163,2012,0
3001,316460,São Sebastião do Oeste,316460,3,1,163,2012,0
2822,314970,Perdigão,314970,3,1,163,2012,0
563,210650,Matinha,210650,3,1,163,2012,0
2927,315880,Santana do Jacaré,315880,3,1,163,2012,0
2680,313830,Leandro Ferreira,313830,3,1,163,2012,0
3038,316780,Soledade de Minas,316780,3,1,163,2012,0
485,210207,Bom Lugar,210207,3,1,163,2012,0
2880,315470,Ribeirão Vermelho,315470,3,1,163,2012,0
2678,313810,Lassance,313810,3,1,163,2012,0
578,210745,Olinda Nova do Maranhão,210745,3,1,163,2012,0
3363,350860,Cachoeira Paulista,350860,3,1,163,2012,0
2767,314520,Nova Serrana,314520,3,1,163,2012,0
3414,351340,Cruzeiro,351340,3,1,163,2012,0
2489,312230,Divinópolis,312230,3,1,163,2012,0
2851,315213,Ponto Chique,315213,3,1,163,2012,0
2950,316080,São Bento Abade,316080,3,1,163,2012,0
836,220885,Riacho Frio,220885,3,1,163,2012,0
2798,314760,Passa Quatro,314760,3,1,163,2012,0
549,210580,Lago do Junco,210580,3,1,163,2012,0
2990,316370,São Lourenço,316370,3,1,163,2012,0
2593,313080,Ingaí,313080,3,1,163,2012,0
2956,316120,São Francisco de Paula,316120,3,1,163,2012,0
625,211080,São Félix de Balsas,211080,3,1,163,2012,0
735,220323,Currais,220323,3,1,163,2012,0
469,210120,Bacabal,210120,3,1,163,2012,0
3004,316490,São Sebastião do Rio Verde,316490,3,1,163,2012,0
2583,313005,Icaraí de Minas,313005,3,1,163,2012,0
2940,315990,Santo Antônio do Amparo,315990,3,1,163,2012,0
3379,350995,Canas,350995,3,1,163,2012,0
3063,317000,Ubaí,317000,3,1,163,2012,0
3007,316520,São Thomé das Letras,316520,3,1,163,2012,0
2689,313870,Luminárias,313870,3,1,163,2012,0
513,210370,Cururupu,210370,3,1,163,2012,0
590,210840,Peri Mirim,210840,3,1,163,2012,0
2857,315260,Pouso Alto,315260,3,1,163,2012,0
664,211290,Vitória do Mearim,211290,3,1,163,2012,0
3078,317080,Várzea da Palma,317080,3,1,163,2012,0
511,210355,Conceição do Lago-Açu,210355,3,1,163,2012,0
517,210400,Esperantinópolis,210400,3,1,163,2012,0
596,210890,Poção de Pedras,210890,3,1,163,2012,0
550,210590,Lago Verde,210590,3,1,163,2012,0
872,221062,Sebastião Barros,221062,3,1,163,2012,0
552,210594,Lago dos Rodrigues,210594,3,1,163,2012,0
2394,311400,Carmo da Mata,311400,3,1,163,2012,0
2617,313310,Itanhandu,313310,3,1,163,2012,0
2577,312960,Ibiaí,312960,3,1,163,2012,0
2843,315140,Pitangui,315140,3,1,163,2012,0
2413,311550,Caxambu,311550,3,1,163,2012,0
2172,292840,Santa Rita de Cássia,292840,3,1,163,2012,0
2296,310490,Baependi,310490,3,1,163,2012,0
2587,313040,Ijaci,313040,3,1,163,2012,0
2435,311760,Conceição do Pará,311760,3,1,163,2012,0
479,210180,Benedito Leite,210180,3,1,163,2012,0
636,211140,São Luís Gonzaga do Maranhão,211140,3,1,163,2012,0
2841,315120,Pirapora,315120,3,1,163,2012,0
883,221120,Uruçuí,221120,3,1,163,2012,0
2327,310800,Bom Sucesso,310800,3,1,163,2012,0
628,211100,São João Batista,211100,3,1,163,2012,0
2363,311115,Campo Azul,311115,3,1,163,2012,0
569,210680,Mirinzal,210680,3,1,163,2012,0
