GID0,CODIGO1,NOME_MUN2,CO_IBGE3,CO_TEMA4,CO_SUBTE5,CO_INDIC6,NU_ANO7,VALOR8
2223,293230,Ubatã,293230,1,3,42,2010,3.9
1853,290225,Arataca,290225,1,3,42,2010,14.8
2222,293220,Ubaitaba,293220,1,3,42,2010,6.8
2077,292090,Mascote,292090,1,3,42,2010,13.2
1868,290340,Belmonte,290340,1,3,42,2010,9.2
1025,231040,Paramoti,231040,1,3,42,2010,26.5
1495,260300,Cabrobó,260300,1,3,42,2010,20.7
1031,231090,Piquet Carneiro,231090,1,3,42,2010,32
1961,291120,Gandu,291120,1,3,42,2010,6
1827,290020,Abaré,290020,1,3,42,2010,22.4
1989,291360,Ilhéus,291360,1,3,42,2010,5
2050,291880,Laje,291880,1,3,42,2010,6.6
1634,261520,Terra Nova,261520,1,3,42,2010,22.3
1928,290840,Conceição do Coité,290840,1,3,42,2010,23.2
2147,292610,Retirolândia,292610,1,3,42,2010,30.3
2199,293040,Serra Preta,293040,1,3,42,2010,34.6
951,230460,General Sampaio,230460,1,3,42,2010,24.8
2010,291550,Itajuípe,291550,1,3,42,2010,6
2187,292940,São Miguel das Matas,292940,1,3,42,2010,3.8
1064,231350,Trairi,231350,1,3,42,2010,4.4
1072,231400,Várzea Alegre,231400,1,3,42,2010,4
1979,291270,Ibirapitanga,291270,1,3,42,2010,11
1068,231375,Umirim,231375,1,3,42,2010,18.1
1867,290330,Barro Preto,290330,1,3,42,2010,9.5
1916,290730,Castro Alves,290730,1,3,42,2010,10.7
1065,231355,Tururu,231355,1,3,42,2010,15.7
2164,292770,Santa Cruz Cabrália,292770,1,3,42,2010,5.1
2230,293290,Valença,293290,1,3,42,2010,9.6
900,230090,Apuiarés,230090,1,3,42,2010,15.2
2002,291480,Itabuna,291480,1,3,42,2010,4.3
2168,292805,Santa Luzia,292805,1,3,42,2010,15.4
966,230550,Iguatu,230550,1,3,42,2010,4.3
2098,292260,Nilo Peçanha,292260,1,3,42,2010,14.1
2235,293317,Varzedo,293317,1,3,42,2010,7.1
927,230320,Caririaçu,230320,1,3,42,2010,5.6
912,230190,Barbalha,230190,1,3,42,2010,2.9
2128,292467,Piraí do Norte,292467,1,3,42,2010,10.6
2075,292070,Maraú,292070,1,3,42,2010,18.9
1991,291380,Ipecaetá,291380,1,3,42,2010,31
1028,231070,Pentecoste,231070,1,3,42,2010,16.9
2185,292935,São José da Vitória,292935,1,3,42,2010,7
1883,290470,Buerarema,290470,1,3,42,2010,4.4
1897,290580,Camamu,290580,1,3,42,2010,7.2
2176,292880,Santo Estêvão,292880,1,3,42,2010,7
1902,290630,Canavieiras,290630,1,3,42,2010,6.5
1987,291345,Igrapiúna,291345,1,3,42,2010,13.3
943,230426,Deputado Irapuan Pinheiro,230426,1,3,42,2010,17.3
1921,290770,Chorrochó,290770,1,3,42,2010,44.8
2228,293270,Uruçuca,293270,1,3,42,2010,7.5
936,230393,Choró,230393,1,3,42,2010,59.2
985,230710,Jardim,230710,1,3,42,2010,20.6
988,230730,Juazeiro do Norte,230730,1,3,42,2010,1.5
2226,293250,Una,293250,1,3,42,2010,14.6
1927,290830,Conceição do Almeida,290830,1,3,42,2010,4.9
2211,293120,Taperoá,293120,1,3,42,2010,12.9
954,230480,Granjeiro,230480,1,3,42,2010,2.6
925,230300,Caridade,230300,1,3,42,2010,15.2
2175,292870,Santo Antônio de Jesus,292870,1,3,42,2010,1.9
2003,291490,Itacaré,291490,1,3,42,2010,10.8
2029,291730,Ituberá,291730,1,3,42,2010,12.9
1601,261220,Salgueiro,261220,1,3,42,2010,11.8
1886,290485,Cabaceiras do Paraguaçu,290485,1,3,42,2010,18.8
1053,231260,São Luís do Curu,231260,1,3,42,2010,27
1051,231240,São Gonçalo do Amarante,231240,1,3,42,2010,9.9
1851,290210,Araci,290210,1,3,42,2010,45.8
1039,231135,Quixelô,231135,1,3,42,2010,7.3
1903,290640,Candeal,290640,1,3,42,2010,35.8
1956,291080,Feira de Santana,291080,1,3,42,2010,2.7
934,230380,Cedro,230380,1,3,42,2010,14.9
2036,291780,Jaguaripe,291780,1,3,42,2010,11.8
1023,231025,Paraipaba,231025,1,3,42,2010,1.3
1511,260430,Cedro,260430,1,3,42,2010,13.7
1001,230835,Milhã,230835,1,3,42,2010,23.6
1843,290150,Anguera,290150,1,3,42,2010,37.7
2143,292590,Quijingue,292590,1,3,42,2010,36.5
2189,292960,Sapeaçu,292960,1,3,42,2010,11.3
1481,260160,Belém de São Francisco,260160,1,3,42,2010,34.3
1952,291070,Euclides da Cunha,291070,1,3,42,2010,13.2
1908,290682,Canudos,290682,1,3,42,2010,31.6
1003,230840,Missão Velha,230840,1,3,42,2010,5.3
1845,290170,Antônio Cardoso,290170,1,3,42,2010,34
1985,291330,Ichu,291330,1,3,42,2010,27.6
1038,231130,Quixadá,231130,1,3,42,2010,22.8
1947,291020,Dom Macedo Costa,291020,1,3,42,2010,0.6
1942,290980,Cruz das Almas,290980,1,3,42,2010,1.1
1854,290230,Aratuípe,290230,1,3,42,2010,14.9
2095,292230,Muritiba,292230,1,3,42,2010,3.4
1034,231110,Porteiras,231110,1,3,42,2010,5.2
990,230750,Lavras da Mangabeira,230750,1,3,42,2010,16.4
1057,231300,Solonópole,231300,1,3,42,2010,23
2210,293110,Tanquinho,293110,1,3,42,2010,20.7
1966,291160,Governador Mangabeira,291160,1,3,42,2010,7.2
1022,231020,Paracuru,231020,1,3,42,2010,1.3
909,230170,Aurora,230170,1,3,42,2010,10.8
2181,292910,São Felipe,292910,1,3,42,2010,1.3
1866,290327,Barrocas,290327,1,3,42,2010,23.1
2200,293050,Serrinha,293050,1,3,42,2010,11.5
2093,292220,Muniz Ferreira,292220,1,3,42,2010,3.9
1027,231060,Penaforte,231060,1,3,42,2010,5.6
920,230250,Brejo Santo,230250,1,3,42,2010,3.2
965,230540,Icó,230540,1,3,42,2010,8.8
1015,230950,Orós,230950,1,3,42,2010,10.8
2039,291810,Jeremoabo,291810,1,3,42,2010,15.2
2064,291990,Macururé,291990,1,3,42,2010,43.1
978,230650,Itapiúna,230650,1,3,42,2010,31.9
986,230720,Jati,230720,1,3,42,2010,7.2
2219,293190,Tucano,293190,1,3,42,2010,10.9
1643,261610,Verdejante,261610,1,3,42,2010,22.8
890,230010,Abaiara,230010,1,3,42,2010,2.2
906,230140,Aratuba,230140,1,3,42,2010,2.8
1893,290540,Cairu,290540,1,3,42,2010,2.7
1000,230830,Milagres,230830,1,3,42,2010,4.4
1926,290820,Conceição da Feira,290820,1,3,42,2010,1.6
911,230185,Banabuiú,230185,1,3,42,2010,30.9
2054,291910,Lamarão,291910,1,3,42,2010,46.5
2162,292750,Santa Bárbara,292750,1,3,42,2010,26.5
2074,292060,Maragogipe,292060,1,3,42,2010,5.9
2215,293150,Teofilândia,293150,1,3,42,2010,26.6
2097,292250,Nazaré,292250,1,3,42,2010,6.2
2184,292930,São Gonçalo dos Campos,292930,1,3,42,2010,2.9
2179,292900,São Félix,292900,1,3,42,2010,6.9
1010,230910,Mulungu,230910,1,3,42,2010,3.4
958,230510,Guaramiranga,230510,1,3,42,2010,2.4
1887,290490,Cachoeira,290490,1,3,42,2010,7.1
994,230770,Maranguape,230770,1,3,42,2010,9.4
933,230370,Caucaia,230370,1,3,42,2010,4.7
924,230290,Capistrano,230290,1,3,42,2010,28.3
2158,292710,Rodelas,292710,1,3,42,2010,2.9
983,230690,Jaguaribe,230690,1,3,42,2010,15.3
1617,261350,São José do Belmonte,261350,1,3,42,2010,16.4
1018,230980,Pacoti,230980,1,3,42,2010,2.4
916,230210,Baturité,230210,1,3,42,2010,13.1
914,230200,Barro,230200,1,3,42,2010,7.4
1021,231010,Palmácia,231010,1,3,42,2010,6.7
1571,260930,Mirandiba,260930,1,3,42,2010,30
981,230670,Jaguaretama,230670,1,3,42,2010,37.6
961,230526,Ibaretama,230526,1,3,42,2010,64.1
2171,292830,Santanópolis,292830,1,3,42,2010,39.9
1506,260392,Carnaubeira da Penha,260392,1,3,42,2010,37.6
1933,290890,Coração de Maria,290890,1,3,42,2010,7.8
998,230810,Mauriti,230810,1,3,42,2010,5
2174,292860,Santo Amaro,292860,1,3,42,2010,6.9
1067,231370,Umari,231370,1,3,42,2010,8
1830,290040,Água Fria,290040,1,3,42,2010,14.3
1870,290360,Biritinga,290360,1,3,42,2010,5.9
910,230180,Baixio,230180,1,3,42,2010,1.6
1544,260740,Itacuruba,260740,1,3,42,2010,14.5
969,230570,Ipaumirim,230570,1,3,42,2010,4.2
1042,231160,Redenção,231160,1,3,42,2010,11.4
1929,290850,Conceição do Jacuípe,290850,1,3,42,2010,2.1
2191,292975,Saubara,292975,1,3,42,2010,1.8
903,230120,Aracoiaba,230120,1,3,42,2010,25.1
1998,291450,Irará,291450,1,3,42,2010,11.6
2160,292730,Salinas da Margarida,292730,1,3,42,2010,3.4
2236,293320,Vera Cruz,293320,1,3,42,2010,3.6
1837,290110,Amélia Rodrigues,290110,1,3,42,2010,3.2
956,230495,Guaiúba,230495,1,3,42,2010,8.2
2190,292970,Sátiro Dias,292970,1,3,42,2010,5.2
2105,292290,Nova Soure,292290,1,3,42,2010,7.2
1283,250330,Cachoeira dos Índios,250330,1,3,42,2010,5.7
1858,290265,Banzaê,290265,1,3,42,2010,0.9
1922,290780,Cícero Dantas,290780,1,3,42,2010,13.8
891,230015,Acarape,230015,1,3,42,2010,15.2
2121,292410,Pedrão,292410,1,3,42,2010,7.8
2016,291610,Itaparica,291610,1,3,42,2010,5
2111,292330,Ouriçangas,292330,1,3,42,2010,7.4
1006,230870,Morada Nova,230870,1,3,42,2010,20.2
2182,292920,São Francisco do Conde,292920,1,3,42,2010,4.4
1410,251335,Santa Inês,251335,1,3,42,2010,31.1
2214,293140,Teodoro Sampaio,293140,1,3,42,2010,3.8
913,230195,Barreira,230195,1,3,42,2010,11.6
2161,292740,Salvador,292740,1,3,42,2010,0.7
982,230680,Jaguaribara,230680,1,3,42,2010,11.5
1527,260570,Floresta,260570,1,3,42,2010,29
993,230765,Maracanaú,230765,1,3,42,2010,1
1429,251450,São José de Piranhas,251450,1,3,42,2010,15.1
963,230533,Ibicuitinga,230533,1,3,42,2010,24.1
1300,250440,Conceição,250440,1,3,42,2010,17.7
1272,250220,Bom Jesus,250220,1,3,42,2010,20.6
1288,250370,Cajazeiras,250370,1,3,42,2010,8
1409,251330,Santa Helena,251330,1,3,42,2010,2
1017,230970,Pacatuba,230970,1,3,42,2010,1.8
2217,293170,Terra Nova,293170,1,3,42,2010,2.5
2188,292950,São Sebastião do Passé,292950,1,3,42,2010,3.1
2152,292660,Ribeira do Pombal,292660,1,3,42,2010,3.4
1014,230945,Ocara,230945,1,3,42,2010,36.9
1458,251680,Triunfo,251680,1,3,42,2010,7.2
2065,291992,Madre de Deus,291992,1,3,42,2010,0.3
1588,261100,Petrolândia,261100,1,3,42,2010,9.8
1363,250960,Monte Horebe,250960,1,3,42,2010,25.1
1964,291140,Glória,291140,1,3,42,2010,23.6
948,230440,Fortaleza,230440,1,3,42,2010,0.7
1990,291370,Inhambupe,291370,1,3,42,2010,4.6
1621,261390,Serra Talhada,261390,1,3,42,2010,12
1016,230960,Pacajus,230960,1,3,42,2010,1.5
1852,290220,Aramari,290220,1,3,42,2010,4.7
1269,250205,Bernardino Batista,250205,1,3,42,2010,10.1
975,230625,Itaitinga,230625,1,3,42,2010,1.9
1833,290070,Alagoinhas,290070,1,3,42,2010,3.5
1389,251203,Poço Dantas,251203,1,3,42,2010,4.9
1029,231080,Pereiro,231080,1,3,42,2010,12.5
1923,290790,Cipó,290790,1,3,42,2010,2.2
1237,241475,Venha-Ver,241475,1,3,42,2010,3.5
1904,290650,Candeias,290650,1,3,42,2010,2.4
1209,241250,São Miguel,241250,1,3,42,2010,6.8
960,230523,Horizonte,230523,1,3,42,2010,0.7
937,230395,Chorozinho,230395,1,3,42,2010,12.2
1249,250070,São João do Rio do Peixe,250070,1,3,42,2010,11.7
2151,292650,Ribeira do Amparo,292650,1,3,42,2010,6.4
1274,250240,Bonito de Santa Fé,250240,1,3,42,2010,22.8
2108,292305,Novo Triunfo,292305,1,3,42,2010,24.6
1390,251207,Poço de José de Moura,251207,1,3,42,2010,6.4
1918,290750,Catu,290750,1,3,42,2010,1.7
901,230100,Aquiraz,230100,1,3,42,2010,2.7
1414,251365,Santarém,251365,1,3,42,2010,4.9
2119,292400,Paulo Afonso,292400,1,3,42,2010,6.8
945,230428,Eusébio,230428,1,3,42,2010,1.8
1459,251690,Uiraúna,251690,1,3,42,2010,8
2109,292310,Olindina,292310,1,3,42,2010,6.3
972,230600,Iracema,230600,1,3,42,2010,14.3
1327,250660,Ibiara,250660,1,3,42,2010,24.9
1150,240700,Luís Gomes,240700,1,3,42,2010,7.3
1105,240290,Coronel João Pessoa,240290,1,3,42,2010,9.8
1044,231180,Russas,231180,1,3,42,2010,7.2
2202,293070,Simões Filho,293070,1,3,42,2010,2.5
897,230070,Alto Santo,230070,1,3,42,2010,27.2
1108,240320,Doutor Severiano,240320,1,3,42,2010,4.4
930,230350,Cascavel,230350,1,3,42,2010,6.6
1412,251350,Santana de Mangueira,251350,1,3,42,2010,22.9
2020,291650,Itapicuru,291650,1,3,42,2010,13.1
2204,293076,Sítio do Quinto,293076,1,3,42,2010,23.6
1367,251000,Nazarezinho,251000,1,3,42,2010,21.6
944,230427,Ererê,230427,1,3,42,2010,12.2
1443,251570,Serra Grande,251570,1,3,42,2010,34.5
1844,290160,Antas,290160,1,3,42,2010,10.7
1426,251430,São José de Caiana,251430,1,3,42,2010,53.1
1316,250560,Diamante,250560,1,3,42,2010,22.4
1191,241080,Riacho de Santana,241080,1,3,42,2010,1.4
1945,291005,Dias d'Ávila,291005,1,3,42,2010,3.5
1052,231250,São João do Jaguaribe,231250,1,3,42,2010,3.7
2134,292520,Pojuca,292520,1,3,42,2010,2.3
2078,292100,Mata de São João,292100,1,3,42,2010,2.5
2056,291920,Lauro de Freitas,291920,1,3,42,2010,0.8
1850,290205,Araças,290205,1,3,42,2010,2.8
1896,290570,Camaçari,290570,1,3,42,2010,2.1
1970,291185,Heliópolis,291185,1,3,42,2010,10.4
1030,231085,Pindoretama,231085,1,3,42,2010,1.6
1451,251620,Sousa,251620,1,3,42,2010,4.8
1355,250915,Marizópolis,250915,1,3,42,2010,6
1110,240330,Encanto,240330,1,3,42,2010,11.4
1295,250410,Carrapateira,250410,1,3,42,2010,23.9
917,230220,Beberibe,230220,1,3,42,2010,12.3
1077,240040,Água Nova,240040,1,3,42,2010,7.7
2163,292760,Santa Brígida,292760,1,3,42,2010,29.6
1462,251720,Vieirópolis,251720,1,3,42,2010,14
1167,240860,Paraná,240860,1,3,42,2010,9.3
1153,240725,Major Sales,240725,1,3,42,2010,0.5
1139,240600,José da Penha,240600,1,3,42,2010,3
1242,250020,Aguiar,250020,1,3,42,2010,28.9
1331,250700,Itaporanga,250700,1,3,42,2010,12.2
1352,250900,Manaíra,250900,1,3,42,2010,18.8
1847,290190,Aporá,290190,1,3,42,2010,5.4
1554,260805,Jatobá,260805,1,3,42,2010,22
1940,290960,Crisópolis,290960,1,3,42,2010,6.1
1954,291075,Fátima,291075,1,3,42,2010,17.7
1188,241050,Rafael Fernandes,241050,1,3,42,2010,9.6
1176,240940,Pau dos Ferros,240940,1,3,42,2010,1.9
1950,291050,Entre Rios,291050,1,3,42,2010,7.8
1425,251420,São José da Lagoa Tapada,251420,1,3,42,2010,23.4
1036,231123,Potiretama,231123,1,3,42,2010,39.5
1270,250210,Boa Ventura,250210,1,3,42,2010,12.1
1154,240730,Marcelino Vieira,240730,1,3,42,2010,9.8
1312,250530,Curral Velho,250530,1,3,42,2010,16.2
1228,241410,Tenente Ananias,241410,1,3,42,2010,26
1203,241190,São Francisco do Oeste,241190,1,3,42,2010,5
991,230760,Limoeiro do Norte,230760,1,3,42,2010,2.4
1345,250840,Lastro,250840,1,3,42,2010,36
1804,280550,Poço Verde,280550,1,3,42,2010,22.3
1058,231310,Tabuleiro do Norte,231310,1,3,42,2010,6.8
1605,261247,Santa Cruz da Baixa Verde,261247,1,3,42,2010,12
1674,270240,Delmiro Gouveia,270240,1,3,42,2010,9.5
1630,261480,Tacaratu,261480,1,3,42,2010,27.1
1276,250260,Igaracy,250260,1,3,42,2010,15
1483,260180,Betânia,260180,1,3,42,2010,21.8
1536,260660,Ibimirim,260660,1,3,42,2010,17.7
1117,240390,Francisco Dantas,240390,1,3,42,2010,9.6
2122,292420,Pedro Alexandre,292420,1,3,42,2010,61.8
1823,280740,Tobias Barreto,280740,1,3,42,2010,18.5
1020,231000,Palhano,231000,1,3,42,2010,26.4
2014,291590,Itanagra,291590,1,3,42,2010,9.3
1499,260340,Calumbi,260340,1,3,42,2010,12
1193,241100,Rodolfo Fernandes,241100,1,3,42,2010,11.4
1951,291060,Esplanada,291060,1,3,42,2010,7.1
1717,270642,Pariconha,270642,1,3,42,2010,37.7
1408,251320,Santa Cruz,251320,1,3,42,2010,8.3
1251,250077,Aparecida,250077,1,3,42,2010,15.8
1936,290920,Coronel João Sá,290920,1,3,42,2010,43.8
1639,261570,Triunfo,261570,1,3,42,2010,8.4
1829,290035,Adustina,290035,1,3,42,2010,39.5
1378,251100,Pedra Branca,251100,1,3,42,2010,15.9
1430,251455,São José de Princesa,251455,1,3,42,2010,5.4
1078,240050,Alexandria,240050,1,3,42,2010,8.2
1225,241380,Taboleiro Grande,241380,1,3,42,2010,40.3
1422,251398,São Francisco,251398,1,3,42,2010,3.8
1393,251230,Princesa Isabel,251230,1,3,42,2010,14.1
1182,241000,Pilões,241000,1,3,42,2010,6.2
1381,251130,Piancó,251130,1,3,42,2010,19
1083,240100,Apodi,240100,1,3,42,2010,7.5
1304,250480,Coremas,250480,1,3,42,2010,14.5
1184,241020,Portalegre,241020,1,3,42,2010,30.1
1413,251360,Santana dos Garrotes,251360,1,3,42,2010,11.3
2157,292700,Rio Real,292700,1,3,42,2010,3.7
1369,251020,Nova Olinda,251020,1,3,42,2010,9.2
1526,260560,Flores,260560,1,3,42,2010,19.9
1082,240090,Antônio Martins,240090,1,3,42,2010,8.4
1041,231150,Quixeré,231150,1,3,42,2010,3.3
1828,290030,Acajutiba,290030,1,3,42,2010,1.4
1223,241360,Severiano Melo,241360,1,3,42,2010,30.3
1222,241355,Serrinha dos Pintos,241355,1,3,42,2010,5
1190,241070,Riacho da Cruz,241070,1,3,42,2010,11.6
1761,280120,Canindé de São Francisco,280120,1,3,42,2010,20.4
2117,292380,Paripiranga,292380,1,3,42,2010,64.1
1391,251210,Pombal,251210,1,3,42,2010,15.7
1273,250230,Bom Sucesso,250230,1,3,42,2010,1.5
1421,251396,São Domingos,251396,1,3,42,2010,26.9
1540,260700,Inajá,260700,1,3,42,2010,16.8
1913,290700,Cardeal da Silva,290700,1,3,42,2010,15.4
1128,240490,Itaú,240490,1,3,42,2010,10.8
1649,270010,Água Branca,270010,1,3,42,2010,29.1
902,230110,Aracati,230110,1,3,42,2010,8.7
1239,241490,Viçosa,241490,1,3,42,2010,7.1
1455,251660,Tavares,251660,1,3,42,2010,32.3
1824,280750,Tomar do Geru,280750,1,3,42,2010,8.5
1155,240740,Martins,240740,1,3,42,2010,5.3
1342,250810,Lagoa,250810,1,3,42,2010,19.9
1807,280580,Riachão do Dantas,280580,1,3,42,2010,25.3
1820,280710,Simão Dias,280710,1,3,42,2010,37.2
949,230445,Fortim,230445,1,3,42,2010,2.6
1594,261153,Quixaba,261153,1,3,42,2010,37.2
974,230620,Itaiçaba,230620,1,3,42,2010,8.4
1702,270500,Mata Grande,270500,1,3,42,2010,44.1
1803,280540,Poço Redondo,280540,1,3,42,2010,25.1
984,230700,Jaguaruana,230700,1,3,42,2010,5.8
1234,241450,Umarizal,241450,1,3,42,2010,7.3
1778,280300,Itabaianinha,280300,1,3,42,2010,8.9
1341,250800,Juru,250800,1,3,42,2010,20.7
1289,250375,Cajazeirinhas,250375,1,3,42,2010,40.4
1279,250290,Brejo dos Santos,250290,1,3,42,2010,9.8
1371,251040,Olho d'Água,251040,1,3,42,2010,36
1138,240590,João Dias,240590,1,3,42,2010,19.3
1335,250740,Jericó,250740,1,3,42,2010,11.3
1710,270580,Olho d'Água do Casado,270580,1,3,42,2010,29.9
1519,260510,Custódia,260510,1,3,42,2010,27.8
1118,240400,Frutuoso Gomes,240400,1,3,42,2010,8.7
1783,280350,Lagarto,280350,1,3,42,2010,9.2
1149,240690,Lucrécia,240690,1,3,42,2010,12.7
1930,290860,Conde,290860,1,3,42,2010,16.3
1763,280140,Carira,280140,1,3,42,2010,28.8
1505,260390,Carnaíba,260390,1,3,42,2010,22.8
1725,270710,Piranhas,270710,1,3,42,2010,28
1298,250430,Catolé do Rocha,250430,1,3,42,2010,6.9
2037,291790,Jandaíra,291790,1,3,42,2010,18.1
1684,270330,Inhapi,270330,1,3,42,2010,54.8
1801,280520,Pinhão,280520,1,3,42,2010,34.4
1766,280170,Cristinápolis,280170,1,3,42,2010,3.7
1319,250590,Emas,250590,1,3,42,2010,19.1
1790,280420,Monte Alegre de Sergipe,280420,1,3,42,2010,24.7
1121,240430,Governador Dix-Sept Rosado,240430,1,3,42,2010,29
1079,240060,Almino Afonso,240060,1,3,42,2010,19.1
1359,250937,Mato Grosso,250937,1,3,42,2010,7.5
1088,240145,Baraúna,240145,1,3,42,2010,5.8
1377,251090,Paulista,251090,1,3,42,2010,35.5
1419,251392,São Bentinho,251392,1,3,42,2010,17.1
1189,241060,Rafael Godeiro,241060,1,3,42,2010,23.2
1794,280450,Nossa Senhora da Glória,280450,1,3,42,2010,9.1
1165,240840,Olho-d'Água do Borges,240840,1,3,42,2010,17.4
1114,240370,Felipe Guerra,240370,1,3,42,2010,14.6
1241,250010,Água Branca,250010,1,3,42,2010,26.7
1626,261440,Solidão,261440,1,3,42,2010,46
1328,250670,Imaculada,250670,1,3,42,2010,32.3
1403,251280,Riacho dos Cavalos,251280,1,3,42,2010,20.2
1099,240230,Caraúbas,240230,1,3,42,2010,13.3
1825,280760,Umbaúba,280760,1,3,42,2010,1.2
1771,280230,Frei Paulo,280230,1,3,42,2010,14
1799,280500,Pedra Mole,280500,1,3,42,2010,12.9
1174,240930,Patu,240930,1,3,42,2010,36.9
1465,260010,Afogados da Ingazeira,260010,1,3,42,2010,10
1757,280067,Boquim,280067,1,3,42,2010,4.1
1800,280510,Pedrinhas,280510,1,3,42,2010,1
1297,250420,Catingueira,250420,1,3,42,2010,15.9
1569,260915,Manari,260915,1,3,42,2010,66.8
1301,250450,Condado,250450,1,3,42,2010,11.9
1665,270160,Canapi,270160,1,3,42,2010,70.7
1812,280630,Santa Luzia do Itanhy,280630,1,3,42,2010,6.5
1738,270840,São José da Tapera,270840,1,3,42,2010,49.3
1754,280040,Arauá,280040,1,3,42,2010,2.9
1716,270640,Pão de Açúcar,270640,1,3,42,2010,22.9
1785,280370,Macambira,280370,1,3,42,2010,22.6
1805,280560,Porto da Folha,280560,1,3,42,2010,20
1744,270895,Senador Rui Palmeira,270895,1,3,42,2010,72.8
1776,280280,Indiaroba,280280,1,3,42,2010,5.7
1315,250550,Vista Serrana,250550,1,3,42,2010,20.7
1817,280680,São Domingos,280680,1,3,42,2010,1.2
1268,250200,Belém do Brejo do Cruz,250200,1,3,42,2010,23
1539,260690,Iguaraci,260690,1,3,42,2010,24.7
1628,261460,Tabira,261460,1,3,42,2010,15
1623,261410,Sertânia,261410,1,3,42,2010,28.3
1278,250280,Brejo do Cruz,250280,1,3,42,2010,20
1793,280445,Nossa Senhora Aparecida,280445,1,3,42,2010,8.3
1759,280100,Campo do Brito,280100,1,3,42,2010,3
1131,240520,Janduís,240520,1,3,42,2010,21.7
1698,270460,Maravilha,270460,1,3,42,2010,53.7
1418,251390,São Bento,251390,1,3,42,2010,11.9
1161,240800,Mossoró,240800,1,3,42,2010,2.6
1726,270720,Poço das Trincheiras,270720,1,3,42,2010,74.7
1157,240760,Messias Targino,240760,1,3,42,2010,21.9
1350,250880,Malta,250880,1,3,42,2010,9.9
1349,250870,Mãe d'Água,250870,1,3,42,2010,15.2
1640,261580,Tupanatinga,261580,1,3,42,2010,43.1
964,230535,Icapuí,230535,1,3,42,2010,5.7
1769,280210,Estância,280210,1,3,42,2010,4
1811,280620,Salgado,280620,1,3,42,2010,6.1
1427,251440,São José de Espinharas,251440,1,3,42,2010,47.5
1809,280600,Ribeirópolis,280600,1,3,42,2010,7
1416,251380,Santa Teresinha,251380,1,3,42,2010,18.6
1777,280290,Itabaiana,280290,1,3,42,2010,4.9
1545,260750,Itaíba,260750,1,3,42,2010,39.7
1376,251080,Patos,251080,1,3,42,2010,3.7
1541,260710,Ingazeira,260710,1,3,42,2010,30.2
1610,261280,Santa Terezinha,261280,1,3,42,2010,28.2
1780,280320,Itaporanga d'Ajuda,280320,1,3,42,2010,6.6
1220,241340,Serra Negra do Norte,241340,1,3,42,2010,22.6
1432,251465,São José do Brejo do Cruz,251465,1,3,42,2010,89.3
1086,240130,Augusto Severo,240130,1,3,42,2010,44.2
1235,241460,Upanema,241460,1,3,42,2010,9.8
1713,270610,Ouro Branco,270610,1,3,42,2010,62.1
1618,261360,São José do Egito,261360,1,3,42,2010,15.9
1667,270180,Carneiros,270180,1,3,42,2010,39.8
1194,241105,Tibau,241105,1,3,42,2010,5.6
1734,270800,Santana do Ipanema,270800,1,3,42,2010,27.2
1490,260250,Brejinho,260250,1,3,42,2010,40.9
1772,280240,Gararu,280240,1,3,42,2010,24
1819,280700,São Miguel do Aleixo,280700,1,3,42,2010,29.4
1360,250939,Maturéia,250939,1,3,42,2010,32.3
1755,280050,Areia Branca,280050,1,3,42,2010,4.6
1770,280220,Feira Nova,280220,1,3,42,2010,10.3
1135,240560,Jardim de Piranhas,240560,1,3,42,2010,17.1
1789,280410,Moita Bonita,280410,1,3,42,2010,7.9
1431,251460,São José do Bonfim,251460,1,3,42,2010,23.5
1641,261590,Tuparetama,261590,1,3,42,2010,13.9
1709,270570,Olho d'Água das Flores,270570,1,3,42,2010,15.2
1714,270620,Palestina,270620,1,3,42,2010,17.6
1795,280460,Nossa Senhora das Dores,280460,1,3,42,2010,5.7
1706,270540,Monteirópolis,270540,1,3,42,2010,38.7
1364,250970,Monteiro,250970,1,3,42,2010,15.9
1816,280670,São Cristóvão,280670,1,3,42,2010,2.3
1787,280390,Malhador,280390,1,3,42,2010,3.1
1456,251670,Teixeira,251670,1,3,42,2010,28.4
1774,280260,Gracho Cardoso,280260,1,3,42,2010,8.3
1231,241430,Timbaúba dos Batistas,241430,1,3,42,2010,11.1
1797,280480,Nossa Senhora do Socorro,280480,1,3,42,2010,1.8
1784,280360,Laranjeiras,280360,1,3,42,2010,4.5
1205,241210,São João do Sabugi,241210,1,3,42,2010,14.1
1657,270090,Belo Monte,270090,1,3,42,2010,50
1122,240440,Grossos,240440,1,3,42,2010,12.4
1685,270340,Jacaré dos Homens,270340,1,3,42,2010,17.6
1493,260280,Buíque,260280,1,3,42,2010,32.9
1814,280650,Santa Rosa de Lima,280650,1,3,42,2010,5.9
1767,280190,Cumbe,280190,1,3,42,2010,4.4
1808,280590,Riachuelo,280590,1,3,42,2010,12.4
1548,260770,Itapetim,260770,1,3,42,2010,26.4
1126,240480,Ipueira,240480,1,3,42,2010,5.3
1712,270600,Olivença,270600,1,3,42,2010,54.1
1202,241180,São Fernando,241180,1,3,42,2010,16.9
1233,241445,Triunfo Potiguar,241445,1,3,42,2010,18.4
1284,250340,Cacimba de Areia,250340,1,3,42,2010,29.2
1396,251260,Quixabá,251260,1,3,42,2010,51.2
1435,251490,São Mamede,251490,1,3,42,2010,10.7
1779,280310,Itabi,280310,1,3,42,2010,7.7
